dataset,fold,seed,method,cost_ratio,C_rev,B,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
Cross-Cultural,2,123,cs_budget_selected,1.0,0.25,0.7,482,241,241,316,166,166,0,316,21,10,62,73,0.08713692946058091,0.04149377593360996,0.6556016597510373,0.34439834024896265,0.34439834024896265,0.9356846473029046,0.9128630705394191,0.9585062240663901,110.0,0.22821576763485477
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.25,0.7,482,241,241,316,166,166,0,316,21,10,62,73,0.08713692946058091,0.04149377593360996,0.6556016597510373,0.34439834024896265,0.34439834024896265,0.9356846473029046,0.9128630705394191,0.9585062240663901,110.0,0.22821576763485477
Cross-Cultural,2,123,cs_budget_selected,1.0,0.25,0.8,482,241,241,316,166,166,0,316,21,10,62,73,0.08713692946058091,0.04149377593360996,0.6556016597510373,0.34439834024896265,0.34439834024896265,0.9356846473029046,0.9128630705394191,0.9585062240663901,110.0,0.22821576763485477
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.25,0.8,482,241,241,316,166,166,0,316,21,10,62,73,0.08713692946058091,0.04149377593360996,0.6556016597510373,0.34439834024896265,0.34439834024896265,0.9356846473029046,0.9128630705394191,0.9585062240663901,110.0,0.22821576763485477
Cross-Cultural,2,123,cs_mondrian,1.0,0.5,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,173.5,0.3599585062240664
Cross-Cultural,2,123,s1_reverse,1.0,0.5,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,173.5,0.3599585062240664
Cross-Cultural,2,123,cs_budget_selected,1.0,0.5,0.6,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.5,0.6,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,cs_budget_selected,1.0,0.5,0.7,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.5,0.7,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,cs_budget_selected,1.0,0.5,0.8,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,0.5,0.8,482,241,241,97,385,385,97,0,52,57,130,146,0.2157676348547718,0.23651452282157676,0.2012448132780083,0.7987551867219918,0.7987551867219918,0.5726141078838174,0.6058091286307054,0.5394190871369294,157.5,0.32676348547717843
Cross-Cultural,2,123,cs_mondrian,1.0,1.0,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,303.0,0.6286307053941909
Cross-Cultural,2,123,s1_reverse,1.0,1.0,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,303.0,0.6286307053941909
Cross-Cultural,2,123,cs_budget_selected,1.0,1.0,0.6,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,1.0,0.6,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_budget_selected,1.0,1.0,0.7,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,1.0,0.7,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_budget_selected,1.0,1.0,0.8,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,1.0,0.8,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_mondrian,1.0,2.0,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,562.0,1.16597510373444
Cross-Cultural,2,123,s1_reverse,1.0,2.0,,482,241,241,259,223,223,0,259,27,17,78,101,0.11203319502074689,0.07053941908713693,0.5373443983402489,0.46265560165975106,0.46265560165975106,0.9087136929460581,0.8879668049792531,0.9294605809128631,562.0,1.16597510373444
Cross-Cultural,2,123,cs_budget_selected,1.0,2.0,0.6,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,2.0,0.6,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_budget_selected,1.0,2.0,0.7,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,2.0,0.7,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_budget_selected,1.0,2.0,0.8,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,s2_oracle_scalar_alpha,1.0,2.0,0.8,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,155.0,0.3215767634854772
Cross-Cultural,2,123,cs_mondrian,2.0,0.25,,482,241,241,298,184,184,0,298,27,10,78,69,0.11203319502074689,0.04149377593360996,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9232365145228216,0.8879668049792531,0.9585062240663901,121.5,0.2520746887966805
Cross-Cultural,2,123,s1_reverse,2.0,0.25,,482,241,241,290,192,192,0,290,17,17,57,101,0.07053941908713693,0.07053941908713693,0.6016597510373444,0.3983402489626556,0.3983402489626556,0.9294605809128631,0.9294605809128631,0.9294605809128631,123.5,0.25622406639004147
Cross-Cultural,2,123,cs_budget_selected,2.0,0.25,0.6,482,241,241,275,207,207,0,275,31,11,91,74,0.12863070539419086,0.04564315352697095,0.5705394190871369,0.42946058091286304,0.42946058091286304,0.9128630705394191,0.8713692946058091,0.9543568464730291,121.75,0.2525933609958506
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.25,0.6,482,241,241,274,208,208,0,274,25,14,76,93,0.1037344398340249,0.058091286307053944,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9190871369294605,0.8962655601659751,0.941908713692946,121.5,0.2520746887966805
Cross-Cultural,2,123,cs_budget_selected,2.0,0.25,0.7,482,241,241,329,153,153,0,329,22,8,63,60,0.0912863070539419,0.03319502074688797,0.6825726141078838,0.31742738589211617,0.31742738589211617,0.9377593360995851,0.9087136929460581,0.966804979253112,120.25,0.24948132780082988
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.25,0.7,482,241,241,329,153,153,0,329,17,10,57,69,0.07053941908713693,0.04149377593360996,0.6825726141078838,0.31742738589211617,0.31742738589211617,0.9439834024896265,0.9294605809128631,0.9585062240663901,119.25,0.2474066390041494
Cross-Cultural,2,123,cs_budget_selected,2.0,0.25,0.8,482,241,241,338,144,144,0,338,21,8,62,53,0.08713692946058091,0.03319502074688797,0.7012448132780082,0.2987551867219917,0.2987551867219917,0.9398340248962656,0.9128630705394191,0.966804979253112,121.5,0.2520746887966805
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.25,0.8,482,241,241,392,90,90,0,392,8,6,28,48,0.03319502074688797,0.024896265560165973,0.8132780082987552,0.18672199170124482,0.18672199170124482,0.970954356846473,0.966804979253112,0.975103734439834,118.0,0.24481327800829875
Cross-Cultural,2,123,cs_mondrian,2.0,0.5,,482,241,241,298,184,184,0,298,27,10,78,69,0.11203319502074689,0.04149377593360996,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9232365145228216,0.8879668049792531,0.9585062240663901,196.0,0.4066390041493776
Cross-Cultural,2,123,s1_reverse,2.0,0.5,,482,241,241,290,192,192,0,290,17,17,57,101,0.07053941908713693,0.07053941908713693,0.6016597510373444,0.3983402489626556,0.3983402489626556,0.9294605809128631,0.9294605809128631,0.9294605809128631,196.0,0.4066390041493776
Cross-Cultural,2,123,cs_budget_selected,2.0,0.5,0.6,482,241,241,257,225,225,0,257,37,13,99,76,0.15352697095435686,0.05394190871369295,0.533195020746888,0.46680497925311204,0.46680497925311204,0.8962655601659751,0.8464730290456431,0.946058091286307,191.5,0.39730290456431533
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.5,0.6,482,241,241,139,343,343,0,139,45,48,114,136,0.18672199170124482,0.1991701244813278,0.2883817427385892,0.7116182572614108,0.7116182572614108,0.8070539419087137,0.8132780082987552,0.8008298755186722,210.5,0.4367219917012448
Cross-Cultural,2,123,cs_budget_selected,2.0,0.5,0.7,482,241,241,257,225,225,0,257,37,13,99,76,0.15352697095435686,0.05394190871369295,0.533195020746888,0.46680497925311204,0.46680497925311204,0.8962655601659751,0.8464730290456431,0.946058091286307,191.5,0.39730290456431533
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.5,0.7,482,241,241,139,343,343,0,139,45,48,114,136,0.18672199170124482,0.1991701244813278,0.2883817427385892,0.7116182572614108,0.7116182572614108,0.8070539419087137,0.8132780082987552,0.8008298755186722,210.5,0.4367219917012448
Cross-Cultural,2,123,cs_budget_selected,2.0,0.5,0.8,482,241,241,257,225,225,0,257,37,13,99,76,0.15352697095435686,0.05394190871369295,0.533195020746888,0.46680497925311204,0.46680497925311204,0.8962655601659751,0.8464730290456431,0.946058091286307,191.5,0.39730290456431533
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,0.5,0.8,482,241,241,139,343,343,0,139,45,48,114,136,0.18672199170124482,0.1991701244813278,0.2883817427385892,0.7116182572614108,0.7116182572614108,0.8070539419087137,0.8132780082987552,0.8008298755186722,210.5,0.4367219917012448
Cross-Cultural,2,123,cs_mondrian,2.0,1.0,,482,241,241,298,184,184,0,298,27,10,78,69,0.11203319502074689,0.04149377593360996,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9232365145228216,0.8879668049792531,0.9585062240663901,345.0,0.7157676348547718
Cross-Cultural,2,123,s1_reverse,2.0,1.0,,482,241,241,290,192,192,0,290,17,17,57,101,0.07053941908713693,0.07053941908713693,0.6016597510373444,0.3983402489626556,0.3983402489626556,0.9294605809128631,0.9294605809128631,0.9294605809128631,341.0,0.7074688796680498
Cross-Cultural,2,123,cs_budget_selected,2.0,1.0,0.6,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,1.0,0.6,482,241,241,3,479,479,0,3,73,80,159,167,0.3029045643153527,0.33195020746887965,0.006224066390041493,0.9937759336099585,0.9937759336099585,0.6825726141078838,0.6970954356846473,0.6680497925311203,236.0,0.4896265560165975
Cross-Cultural,2,123,cs_budget_selected,2.0,1.0,0.7,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,1.0,0.7,482,241,241,3,479,479,0,3,73,80,159,167,0.3029045643153527,0.33195020746887965,0.006224066390041493,0.9937759336099585,0.9937759336099585,0.6825726141078838,0.6970954356846473,0.6680497925311203,236.0,0.4896265560165975
Cross-Cultural,2,123,cs_budget_selected,2.0,1.0,0.8,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,1.0,0.8,482,241,241,3,479,479,0,3,73,80,159,167,0.3029045643153527,0.33195020746887965,0.006224066390041493,0.9937759336099585,0.9937759336099585,0.6825726141078838,0.6970954356846473,0.6680497925311203,236.0,0.4896265560165975
Cross-Cultural,2,123,cs_mondrian,2.0,2.0,,482,241,241,298,184,184,0,298,27,10,78,69,0.11203319502074689,0.04149377593360996,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9232365145228216,0.8879668049792531,0.9585062240663901,643.0,1.33402489626556
Cross-Cultural,2,123,s1_reverse,2.0,2.0,,482,241,241,290,192,192,0,290,17,17,57,101,0.07053941908713693,0.07053941908713693,0.6016597510373444,0.3983402489626556,0.3983402489626556,0.9294605809128631,0.9294605809128631,0.9294605809128631,631.0,1.3091286307053942
Cross-Cultural,2,123,cs_budget_selected,2.0,2.0,0.6,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,2.0,0.6,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,237.0,0.491701244813278
Cross-Cultural,2,123,cs_budget_selected,2.0,2.0,0.7,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,2.0,0.7,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,237.0,0.491701244813278
Cross-Cultural,2,123,cs_budget_selected,2.0,2.0,0.8,482,241,241,0,482,482,0,0,95,56,185,146,0.3941908713692946,0.23236514522821577,0.0,1.0,1.0,0.6867219917012448,0.6058091286307054,0.7676348547717843,207.0,0.42946058091286304
Cross-Cultural,2,123,s2_oracle_scalar_alpha,2.0,2.0,0.8,482,241,241,0,482,482,0,0,73,82,159,168,0.3029045643153527,0.34024896265560167,0.0,1.0,1.0,0.6784232365145229,0.6970954356846473,0.6597510373443983,237.0,0.491701244813278
Cross-Cultural,2,123,cs_mondrian,3.0,0.25,,482,241,241,306,176,176,0,306,27,9,78,62,0.11203319502074689,0.03734439834024896,0.6348547717842323,0.3651452282157676,0.3651452282157676,0.9253112033195021,0.8879668049792531,0.9626556016597511,130.5,0.27074688796680496
Cross-Cultural,2,123,s1_reverse,3.0,0.25,,482,241,241,298,184,184,0,298,13,17,53,101,0.05394190871369295,0.07053941908713693,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9377593360995851,0.946058091286307,0.9294605809128631,138.5,0.28734439834024894
Cross-Cultural,2,123,cs_budget_selected,3.0,0.25,0.6,482,241,241,274,208,208,0,274,37,10,98,63,0.15352697095435686,0.04149377593360996,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9024896265560166,0.8464730290456431,0.9585062240663901,135.5,0.28112033195020747
Cross-Cultural,2,123,s2_oracle_scalar_alpha,3.0,0.25,0.6,482,241,241,274,208,208,0,274,25,14,76,93,0.1037344398340249,0.058091286307053944,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9190871369294605,0.8962655601659751,0.941908713692946,135.5,0.28112033195020747
Cross-Cultural,2,123,cs_budget_selected,3.0,0.25,0.7,482,241,241,326,156,156,0,326,24,7,72,53,0.0995850622406639,0.029045643153526972,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9356846473029046,0.9004149377593361,0.970954356846473,126.5,0.262448132780083
Cross-Cultural,2,123,s2_oracle_scalar_alpha,3.0,0.25,0.7,482,241,241,329,153,153,0,329,17,10,57,69,0.07053941908713693,0.04149377593360996,0.6825726141078838,0.31742738589211617,0.31742738589211617,0.9439834024896265,0.9294605809128631,0.9585062240663901,129.25,0.26815352697095435
Cross-Cultural,2,123,cs_budget_selected,3.0,0.25,0.8,482,241,241,339,143,143,0,339,22,7,63,51,0.0912863070539419,0.029045643153526972,0.7033195020746889,0.2966804979253112,0.2966804979253112,0.9398340248962656,0.9087136929460581,0.970954356846473,127.75,0.2650414937759336
Cross-Cultural,2,123,s2_oracle_scalar_alpha,3.0,0.25,0.8,482,241,241,392,90,90,0,392,8,6,28,48,0.03319502074688797,0.024896265560165973,0.8132780082987552,0.18672199170124482,0.18672199170124482,0.970954356846473,0.966804979253112,0.975103734439834,124.0,0.2572614107883817
Cross-Cultural,2,123,cs_mondrian,3.0,0.5,,482,241,241,306,176,176,0,306,27,9,78,62,0.11203319502074689,0.03734439834024896,0.6348547717842323,0.3651452282157676,0.3651452282157676,0.9253112033195021,0.8879668049792531,0.9626556016597511,207.0,0.42946058091286304
Cross-Cultural,2,123,s1_reverse,3.0,0.5,,482,241,241,298,184,184,0,298,13,17,53,101,0.05394190871369295,0.07053941908713693,0.6182572614107884,0.3817427385892116,0.3817427385892116,0.9377593360995851,0.946058091286307,0.9294605809128631,213.0,0.44190871369294604
Cross-Cultural,2,123,cs_budget_selected,3.0,0.5,0.6,482,241,241,255,227,227,0,255,42,10,106,69,0.17427385892116182,0.04149377593360996,0.529045643153527,0.470954356846473,0.470954356846473,0.8921161825726142,0.8257261410788381,0.9585062240663901,199.5,0.4139004149377593
Cross-Cultural,2,123,s2_oracle_scalar_alpha,3.0,0.5,0.6,482,241,241,274,208,208,0,274,25,14,76,93,0.1037344398340249,0.058091286307053944,0.5684647302904564,0.4315352697095436,0.4315352697095436,0.9190871369294605,0.8962655601659751,0.941908713692946,204.0,0.42323651452282157
Cross-Cultural,2,123,cs_budget_selected,3.0,0.5,0.7,482,241,241,326,156,156,0,326,24,7,72,53,0.0995850622406639,0.029045643153526972,0.6763485477178424,0.3236514522821577,0.3236514522821577,0.9356846473029046,0.9004149377593361,0.970954356846473,208.0,0.4315352697095436
Cross-Cultural,2,123,s2_oracle_scalar_alpha,3.0,0.5,0.7,482,241,241,329,153,153,0,329,17,10,57,69,0.07053941908713693,0.04149377593360996,0.6825726141078838,0.31742738589211617,0.31742738589211617,0.9439834024896265,0.9294605809128631,0.9585062240663901,211.5,0.4387966804979253
